Chromosome	Position	Coverage	# methylated	% methylated	# overlap	Gene ID	Distance from target	Gene feature	Associated Gene Name	Description	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand	# overlap	Repeats region	Type	# overlap	CpG islands region	Interval shift	Type
4	92678881	37	0	0	1	ENSBTAG00000010692	-287		SND1	staphylococcal nuclease and tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30646]	4	92679169	93108507	1				1	4:92678560-92679753	island	CpG:
4	92692897	26	4	15.3	1	ENSBTAG00000010692	0	intron	SND1	staphylococcal nuclease and tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30646]	4	92679169	93108507	1							
4	93076538	21	21	100	1	ENSBTAG00000010692	0	intron	SND1	staphylococcal nuclease and tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30646]	4	92679169	93108507	1							
4	93076546	21	21	100	1	ENSBTAG00000010692	0	intron	SND1	staphylococcal nuclease and tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30646]	4	92679169	93108507	1							
4	93280457	26	5	19.2														1	4:93280278-93280569	island	CpG:
4	93620561	18	18	100	1	ENSBTAG00000045109	0	promoter	bta-mir-2422	bta-mir-2422 [Source:miRBase;Acc:MI0011470]	4	93619560	93619627	1				1	4:93617490-93617717	shelves	CpG:
4	93620561	18	18	100	1	ENSBTAG00000045109	0	promoter	bta-mir-2422	bta-mir-2422 [Source:miRBase;Acc:MI0011470]	4	93619560	93619627	1				2	4:93624199-93624470	shelves	CpG:
4	93620561	18	18	100	2	ENSBTAG00000006253	0	exon	FLNC	filamin C [Source:HGNC Symbol;Acc:HGNC:3756]	4	93609408	93636607	1				1	4:93617490-93617717	shelves	CpG:
4	93620561	18	18	100	2	ENSBTAG00000006253	0	exon	FLNC	filamin C [Source:HGNC Symbol;Acc:HGNC:3756]	4	93609408	93636607	1				2	4:93624199-93624470	shelves	CpG:
4	93633652	15	15	100	1	ENSBTAG00000006253	0	intron	FLNC	filamin C [Source:HGNC Symbol;Acc:HGNC:3756]	4	93609408	93636607	1				1	4:93633205-93633456	shore	CpG:
4	93633652	15	15	100	1	ENSBTAG00000006253	0	intron	FLNC	filamin C [Source:HGNC Symbol;Acc:HGNC:3756]	4	93609408	93636607	1				2	4:93632543-93632771	shore	CpG:
4	93705887	36	4	11.1	1	ENSBTAG00000004989	-266		IRF5	interferon regulatory factor 5 [Source:HGNC Symbol;Acc:HGNC:6120]	4	93706154	93717881	1				1	4:93705693-93707609	island	CpG:
4	94209910	26	0	0	1	ENSBTAG00000007206	+9065		STRIP2	striatin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:22209]	4	94153704	94200845	1				1	4:94209482-94210069	island	CpG:
4	94416315	14	0	0	1	ENSBTAG00000029762	+4815		bta-mir-183	bta-mir-183 [Source:miRBase;Acc:MI0009756]	4	94411431	94411500	-1				1	4:94415421-94419405	island	CpG:
4	94418116	12	0	0	1	ENSBTAG00000029762	+6616		bta-mir-183	bta-mir-183 [Source:miRBase;Acc:MI0009756]	4	94411431	94411500	-1				1	4:94415421-94419405	island	CpG:
4	95065431	10	1	10	1	ENSBTAG00000017223	-1530		MEST	mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]	4	95066962	95079685	1				1	4:95065543-95067176	shore	CpG:
4	96744180	30	29	96.6	1	ENSBTAG00000014543	0	intron	PLXNA4	plexin A4 [Source:HGNC Symbol;Acc:HGNC:9102]	4	96581220	97047201	-1							
4	97077800	15	10	66.6											1	4:97077670-97077927	SINE				
4	97441764	11	10	90.9	1	ENSBTAG00000024723	0	intron	CHCHD3	coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21906]	4	97318802	97612111	-1							
4	97441773	11	11	100	1	ENSBTAG00000024723	0	intron	CHCHD3	coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21906]	4	97318802	97612111	-1							
4	98741163	34	26	76.4	1	ENSBTAG00000015773	0	intron	LRGUK	Bos taurus leucine-rich repeats and guanylate kinase domain containing (LRGUK), mRNA. [Source:RefSeq mRNA;Acc:NM_001192687]	4	98639420	98791780	1	1	4:98740142-98741465	Satellite				
4	98748180	23	20	86.9	1	ENSBTAG00000015773	0	intron	LRGUK	Bos taurus leucine-rich repeats and guanylate kinase domain containing (LRGUK), mRNA. [Source:RefSeq mRNA;Acc:NM_001192687]	4	98639420	98791780	1	1	4:98747425-98751454	Satellite				
4	98759844	33	17	51.5	1	ENSBTAG00000015773	0	intron	LRGUK	Bos taurus leucine-rich repeats and guanylate kinase domain containing (LRGUK), mRNA. [Source:RefSeq mRNA;Acc:NM_001192687]	4	98639420	98791780	1	1	4:98757633-98760541	Satellite				
4	102433485	11	10	90.9	1	ENSBTAG00000015802	0	intron	CREB3L2	cyclic AMP-responsive element-binding protein 3-like protein 2  [Source:RefSeq peptide;Acc:NP_001096003]	4	102401898	102529709	-1							
4	103377773	42	42	100	1	ENSBTAG00000021073	0	exon	KIAA1549	KIAA1549 [Source:HGNC Symbol;Acc:HGNC:22219]	4	103305514	103380070	-1							
4	103465296	17	0	0	1	ENSBTAG00000014250	+103		ZC3HAV1L	zinc finger CCCH-type containing, antiviral 1 like [Source:HGNC Symbol;Acc:HGNC:22423]	4	103454361	103465193	-1				1	4:103464216-103465394	island	CpG:
4	103594829	13	0	0	1	ENSBTAG00000014021	0	promoter	UBN2	ubinuclein 2 [Source:HGNC Symbol;Acc:HGNC:21931]	4	103594501	103689157	1				1	4:103593676-103595227	island	CpG:
4	103594829	13	0	0	2	ENSBTAG00000014021	0	exon	UBN2	ubinuclein 2 [Source:HGNC Symbol;Acc:HGNC:21931]	4	103594501	103689157	1				1	4:103593676-103595227	island	CpG:
4	104302820	27	22	81.4	1	ENSBTAG00000020225	0	intron	TBXAS1	thromboxane A synthase 1 [Source:HGNC Symbol;Acc:HGNC:11609]	4	104133819	104307005	1				1	4:104304718-104304960	shore	CpG:
4	104494348	13	1	7.6														1	4:104494332-104496008	island	CpG:
4	104718161	23	19	82.6	1	ENSBTAG00000004799	0	intron	DENND2A	DENN domain containing 2A [Source:HGNC Symbol;Acc:HGNC:22212]	4	104715530	104781684	-1				1	4:104718096-104718381	island	CpG:
4	105671873	19	18	94.7	1	ENSBTAG00000019265	0	intron	AGK	acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]	4	105639484	105740167	1							
4	106015214	19	3	15.7											1	4:106015151-106015218	SINE				
4	106247320	25	4	16																	
4	107113278	10	1	10											1	4:107113222-107113514	SINE				
4	107599978	41	0	0	1	ENSBTAG00000017970	0	promoter	ZYX	zyxin [Source:HGNC Symbol;Acc:HGNC:13200]	4	107598856	107607834	1				1	4:107597833-107600080	island	CpG:
4	107599978	41	0	0	2	ENSBTAG00000017970	0	intron	ZYX	zyxin [Source:HGNC Symbol;Acc:HGNC:13200]	4	107598856	107607834	1				1	4:107597833-107600080	island	CpG:
4	109522538	20	17	85											1	4:109519025-109522940	LINE				
4	112920454	29	26	89.6											1	4:112920289-112920633	SINE				
4	113153515	27	6	22.2	1	ENSBTAG00000002445	+2560		ZNF783	zinc finger family member 783 [Source:HGNC Symbol;Acc:HGNC:27222]	4	113141788	113150955	1				1	4:113153283-113153643	island	CpG:
4	113456434	43	9	20.9	1	ENSBTAG00000008542	0	intron	SSPO	SCO-spondin [Source:HGNC Symbol;Acc:HGNC:21998]	4	113437377	113490743	1				1	4:113455875-113456151	shore	CpG:
4	113648596	21	20	95.2																	
4	113781654	19	11	57.8	1	ENSBTAG00000001198	0	tss		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F1MIE4]	4	113780811	113781704	-1							
4	113781654	19	11	57.8	2	ENSBTAG00000001198	0	promoter		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F1MIE4]	4	113780811	113781704	-1							
4	113781654	19	11	57.8	3	ENSBTAG00000001198	0	exon		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F1MIE4]	4	113780811	113781704	-1							
4	114394018	21	6	28.5	1	ENSBTAG00000017680	0	exon	NOS3	nitric oxide synthase 3 [Source:HGNC Symbol;Acc:HGNC:7876]	4	114375967	114394483	1				1	4:114393127-114394043	island	CpG:
4	114439687	20	11	55	1	ENSBTAG00000011226	0	promoter	SLC4A2	solute carrier family 4 member 2 [Source:HGNC Symbol;Acc:HGNC:11028]	4	114438006	114450606	1				1	4:114438670-114438967	shore	CpG:
4	114439687	20	11	55	1	ENSBTAG00000011226	0	promoter	SLC4A2	solute carrier family 4 member 2 [Source:HGNC Symbol;Acc:HGNC:11028]	4	114438006	114450606	1				2	4:114441282-114441571	shore	CpG:
4	114439687	20	11	55	2	ENSBTAG00000011226	0	intron	SLC4A2	solute carrier family 4 member 2 [Source:HGNC Symbol;Acc:HGNC:11028]	4	114438006	114450606	1				1	4:114438670-114438967	shore	CpG:
4	114439687	20	11	55	2	ENSBTAG00000011226	0	intron	SLC4A2	solute carrier family 4 member 2 [Source:HGNC Symbol;Acc:HGNC:11028]	4	114438006	114450606	1				2	4:114441282-114441571	shore	CpG:
4	114458016	29	0	0	1	ENSBTAG00000011229	0	tss	TMUB1	transmembrane and ubiquitin like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21709]	4	114455523	114457946	-1				1	4:114457789-114458237	island	CpG:
4	114458016	29	0	0	2	ENSBTAG00000011229	0	promoter	TMUB1	transmembrane and ubiquitin like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21709]	4	114455523	114457946	-1				1	4:114457789-114458237	island	CpG:
4	114553816	21	3	14.2	1	ENSBTAG00000016752	0	intron	ASB10	ankyrin repeat and SOCS box containing 10 [Source:HGNC Symbol;Acc:HGNC:17185]	4	114549024	114559742	-1				1	4:114553545-114554368	island	CpG:
4	115057490	26	26	100														1	4:115057489-115058110	island	CpG:
4	115279796	21	16	76.1	1	ENSBTAG00000045535	0	intron	GALNTL5	putative polypeptide N-acetylgalactosaminyltransferase-like protein 5  [Source:RefSeq peptide;Acc:NP_001069909]	4	115246102	115301688	1	1	4:115279645-115279925	SINE				
4	115390675	45	44	97.7	1	ENSBTAG00000024199	0	exon	KMT2C	lysine methyltransferase 2C [Source:HGNC Symbol;Acc:HGNC:13726]	4	115368063	115524670	-1				1	4:115390907-115391730	shore	CpG:
4	115630453	36	35	97.2	1	ENSBTAG00000014871	0	promoter	CCT8L2	chaperonin containing TCP1 subunit 8 like 2 [Source:HGNC Symbol;Acc:HGNC:15553]	4	115629803	115631329	1				1	4:115629678-115630735	island	CpG:
4	115630453	36	35	97.2	2	ENSBTAG00000014871	0	exon	CCT8L2	chaperonin containing TCP1 subunit 8 like 2 [Source:HGNC Symbol;Acc:HGNC:15553]	4	115629803	115631329	1				1	4:115629678-115630735	island	CpG:
4	115951829	22	0	0	1	ENSBTAG00000008032	0	utr3	ACTR3B	ARP3 actin related protein 3 homolog B [Source:HGNC Symbol;Acc:HGNC:17256]	4	115901833	115951987	1				1	4:115951599-115951955	island	CpG:
4	115992848	28	21	75	1	ENSBTAG00000029576	-2229		5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	4	115995078	115995189	-1							
4	116275186	10	7	70											1	4:116275169-116276433	LTR				
4	116275369	13	12	92.3											1	4:116275169-116276433	LTR				
4	116581448	42	3	7.1											1	4:116581366-116581540	SINE				
4	116606031	10	3	30														1	4:116604374-116605932	shore	CpG:
4	116711441	18	3	16.6														1	4:116710341-116712814	island	CpG:
4	117049860	29	20	68.9											1	4:117049813-117049878	SINE				
4	117342460	36	2	5.5	1	ENSBTAG00000047979	0	intron		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:E1BMH9]	4	117153120	117411239	1							
4	117556086	40	36	90	1	ENSBTAG00000021941	0	promoter			4	117555541	117803944	1				1	4:117555574-117555838	shore	CpG:
4	117556086	40	36	90	2	ENSBTAG00000021941	0	intron			4	117555541	117803944	1				1	4:117555574-117555838	shore	CpG:
4	117763331	23	15	65.2	1	ENSBTAG00000021941	0	intron			4	117555541	117803944	1							
4	117810477	19	11	57.8	1	ENSBTAG00000021941	+6533				4	117555541	117803944	1	1	4:117810462-117810664	LTR				
4	117871494	11	1	9														1	4:117871432-117871646	island	CpG:
4	117995019	43	0	0	1	ENSBTAG00000018917	-7977				4	118002997	118007146	-1				1	4:117994369-117996476	island	CpG:
4	118096466	41	26	63.4														1	4:118097397-118097737	shore	CpG:
4	118104349	16	16	100																	
4	118110826	19	9	47.3														1	4:118110307-118110888	island	CpG:
4	118150086	21	21	100	1	ENSBTAG00000010243	0	tss	RBM33	RNA binding motif protein 33 [Source:HGNC Symbol;Acc:HGNC:27223]	4	118150017	118243052	1							
4	118150086	21	21	100	2	ENSBTAG00000010243	0	promoter	RBM33	RNA binding motif protein 33 [Source:HGNC Symbol;Acc:HGNC:27223]	4	118150017	118243052	1							
4	118150086	21	21	100	3	ENSBTAG00000010243	0	exon	RBM33	RNA binding motif protein 33 [Source:HGNC Symbol;Acc:HGNC:27223]	4	118150017	118243052	1							
4	118265578	18	1	5.5	1	ENSBTAG00000024552	0	exon	SHH	sonic hedgehog [Source:HGNC Symbol;Acc:HGNC:10848]	4	118265405	118274566	-1				1	4:118265596-118274814	shore	CpG:
4	118272144	11	0	0	1	ENSBTAG00000024552	0	intron	SHH	sonic hedgehog [Source:HGNC Symbol;Acc:HGNC:10848]	4	118265405	118274566	-1				1	4:118265596-118274814	island	CpG:
4	118298351	27	22	81.4																	
4	118365014	42	34	80.9														1	4:118364903-118365162	island	CpG:
4	118419031	31	21	67.7														1	4:118420796-118421120	shore	CpG:
4	118859963	12	12	100														1	4:118859147-118860141	island	CpG:
4	119124644	10	9	90	1	ENSBTAG00000016435	-7563		NOM1	nucleolar protein with MIF4G domain 1 [Source:HGNC Symbol;Acc:HGNC:13244]	4	119132208	119144546	1				1	4:119127160-119127478	shelves	CpG:
4	119182329	22	11	50														1	4:119181990-119182428	island	CpG:
4	119191079	21	13	61.9																	
4	119435959	27	25	92.5	1	ENSBTAG00000000771	0	intron			4	119431678	119447704	1				1	4:119434941-119435289	shore	CpG:
4	119435959	27	25	92.5	1	ENSBTAG00000000771	0	intron			4	119431678	119447704	1				2	4:119437901-119438544	shore	CpG:
4	119507234	28	28	100																	
4	119628844	21	15	71.4														1	4:119629653-119630277	shore	CpG:
4	119638052	55	0	0														1	4:119634694-119639766	island	CpG:
4	119752082	17	17	100														1	4:119751903-119752296	island	CpG:
4	119875318	25	20	80														1	4:119874538-119878028	island	CpG:
4	119911083	24	16	66.6														1	4:119911104-119911650	shore	CpG:
4	119911083	24	16	66.6														2	4:119912547-119914515	shore	CpG:
4	120005040	27	27	100														1	4:120004398-120004750	shore	CpG:
4	120005040	27	27	100														2	4:120003822-120004092	shore	CpG:
4	120305632	18	0	0	1	ENSBTAG00000005483	0	promoter	ESYT2	extended synaptotagmin 2 [Source:HGNC Symbol;Acc:HGNC:22211]	4	120230771	120306448	-1				1	4:120305175-120307295	island	CpG:
4	120305632	18	0	0	2	ENSBTAG00000005483	0	intron	ESYT2	extended synaptotagmin 2 [Source:HGNC Symbol;Acc:HGNC:22211]	4	120230771	120306448	-1				1	4:120305175-120307295	island	CpG:
4	120519371	20	19	95														1	4:120520548-120520926	shore	CpG:
5	1906826	11	0	0	1	ENSBTAG00000018575	-1098		TRHDE	thyrotropin releasing hormone degrading enzyme [Source:HGNC Symbol;Acc:HGNC:30748]	5	1907925	2352693	1				1	5:1906570-1908804	island	CpG:
5	5478540	12	10	83.3											1	5:5478500-5478711	SINE				
5	9057737	42	42	100	1	ENSBTAG00000034693	0	intron	SYT1	synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:11509]	5	8836101	9062297	1	1	5:9057558-9057842	SINE				
5	10014651	11	4	36.3											1	5:10014472-10014673	LINE				
5	23523856	17	0	0	1	ENSBTAG00000012007	-124		SOCS2	suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:HGNC:19382]	5	23523981	23528860	1				1	5:23522915-23526367	island	CpG:
5	24631833	16	13	81.2																	
5	24778078	13	11	84.6											1	5:24777958-24778161	SINE				
5	25778226	10	0	0	1	ENSBTAG00000013745	0	promoter	ITGA5	integrin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6141]	5	25778012	25799053	1				1	5:25778178-25778885	island	CpG:
5	25778226	10	0	0	2	ENSBTAG00000013745	0	utr5	ITGA5	integrin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6141]	5	25778012	25799053	1				1	5:25778178-25778885	island	CpG:
5	26139712	22	4	18.1	1	ENSBTAG00000003304	+897		HOXC4	homeobox C4 [Source:HGNC Symbol;Acc:HGNC:5126]	5	26136686	26138815	-1				1	5:26140368-26140605	shore	CpG:
5	26139712	22	4	18.1	1	ENSBTAG00000003304	+897		HOXC4	homeobox C4 [Source:HGNC Symbol;Acc:HGNC:5126]	5	26136686	26138815	-1				2	5:26138431-26138735	shore	CpG:
5	26139712	22	4	18.1	1	ENSBTAG00000003304	+897		HOXC4	homeobox C4 [Source:HGNC Symbol;Acc:HGNC:5126]	5	26136686	26138815	-1				3	5:26137519-26137755	shore	CpG:
5	26197046	15	1	6.6	1	ENSBTAG00000029788	-2754		bta-mir-196a-2	bta-mir-196a-2 [Source:miRBase;Acc:MI0009766]	5	26199801	26199885	-1				1	5:26196575-26197558	island	CpG:
5	26251292	25	1	4	1	ENSBTAG00000000923	0	promoter	HOXC13	homeobox protein Hox-C13  [Source:RefSeq peptide;Acc:NP_001076959]	5	26245922	26252315	-1				1	5:26251264-26252218	island	CpG:
5	26251292	25	1	4	2	ENSBTAG00000000923	0	intron	HOXC13	homeobox protein Hox-C13  [Source:RefSeq peptide;Acc:NP_001076959]	5	26245922	26252315	-1				1	5:26251264-26252218	island	CpG:
5	26489160	10	0	0	1	ENSBTAG00000015016	-383		CALCOCO1	calcium binding and coiled-coil domain 1 [Source:HGNC Symbol;Acc:HGNC:29306]	5	26489544	26503712	1							
5	27058911	24	24	100	1	ENSBTAG00000021464	0	exon	SPRYD3	SPRY domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25920]	5	27054242	27067451	1							
5	27965510	35	33	94.2	1	ENSBTAG00000000510	0	utr5	ATG101	autophagy related 101 [Source:HGNC Symbol;Acc:HGNC:25679]	5	27962235	27968039	-1	1	5:27965404-27965557	SINE	1	5:27964455-27964716	shore	CpG:
5	27965510	35	33	94.2	1	ENSBTAG00000000510	0	utr5	ATG101	autophagy related 101 [Source:HGNC Symbol;Acc:HGNC:25679]	5	27962235	27968039	-1	1	5:27965404-27965557	SINE	2	5:27967498-27968198	shore	CpG:
5	29355497	10	9	90	1	ENSBTAG00000005246	0	intron	DIP2B	disco interacting protein 2 homolog B [Source:HGNC Symbol;Acc:HGNC:29284]	5	29347733	29579488	-1							
5	29385884	36	36	100	1	ENSBTAG00000005246	0	intron	DIP2B	disco interacting protein 2 homolog B [Source:HGNC Symbol;Acc:HGNC:29284]	5	29347733	29579488	-1	1	5:29385595-29386016	LINE				
5	29979580	22	0	0	1	ENSBTAG00000037935	0	tss	SMARCD1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 [Source:HGNC Symbol;Acc:HGNC:11106]	5	29968853	29979487	-1	1	5:29979517-29979581	Simple_repeat	1	5:29979291-29979512	shore	CpG:
5	29979580	22	0	0	2	ENSBTAG00000037935	0	promoter	SMARCD1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 [Source:HGNC Symbol;Acc:HGNC:11106]	5	29968853	29979487	-1	1	5:29979517-29979581	Simple_repeat	1	5:29979291-29979512	shore	CpG:
5	30098121	14	0	0	1	ENSBTAG00000008374	0	utr3	AQP2	aquaporin 2 [Source:HGNC Symbol;Acc:HGNC:634]	5	30097668	30103142	-1	1	5:30098110-30098137	Simple_repeat	1	5:30098020-30098493	island	CpG:
5	30648723	17	1	5.8	1	ENSBTAG00000016398	+4689		DNAJC22	DnaJ heat shock protein family (Hsp40) member C22 [Source:HGNC Symbol;Acc:HGNC:25802]	5	30641009	30644034	-1				1	5:30648599-30650454	island	CpG:
5	30896653	24	0	0	1	ENSBTAG00000000124	0	intron	DHH	desert hedgehog [Source:HGNC Symbol;Acc:HGNC:2865]	5	30894556	30899509	1				1	5:30896405-30898821	island	CpG:
5	30897651	40	8	20	1	ENSBTAG00000000124	0	exon	DHH	desert hedgehog [Source:HGNC Symbol;Acc:HGNC:2865]	5	30894556	30899509	1				1	5:30896405-30898821	island	CpG:
5	31010807	22	6	27.2	1	ENSBTAG00000015347	-2296		WNT10B	Wnt family member 10B [Source:HGNC Symbol;Acc:HGNC:12775]	5	31013104	31014446	1				1	5:31010865-31011567	shore	CpG:
5	31010807	22	6	27.2	1	ENSBTAG00000015347	-2296		WNT10B	Wnt family member 10B [Source:HGNC Symbol;Acc:HGNC:12775]	5	31013104	31014446	1				2	5:31009577-31010078	shore	CpG:
5	31126316	43	0	0	1	ENSBTAG00000021808	+260		CACNB3	calcium voltage-gated channel auxiliary subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:1403]	5	31116984	31126056	-1				1	5:31125558-31126452	island	CpG:
5	31129728	17	0	0	1	ENSBTAG00000021808	+3672		CACNB3	calcium voltage-gated channel auxiliary subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:1403]	5	31116984	31126056	-1				1	5:31129660-31130504	island	CpG:
5	32099261	55	0	0	1	ENSBTAG00000016496	-1675		ZNF641	zinc finger protein 641 [Source:HGNC Symbol;Acc:HGNC:31834]	5	32100937	32106571	1				1	5:32098388-32099091	shore	CpG:
5	32276411	15	4	26.6	1	ENSBTAG00000002390	-596		CCDC184	coiled-coil domain containing 184 [Source:HGNC Symbol;Acc:HGNC:33749]	5	32277008	32278883	-1	1	5:32276360-32276563	SINE	1	5:32278143-32279363	shore	CpG:
5	32464487	11	5	45.4	1	ENSBTAG00000013155	0	intron	COL2A1	collagen type II alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2200]	5	32450298	32481276	1							
5	32676261	16	0	0	1	ENSBTAG00000032331	0	tss	SLC48A1	solute carrier family 48 member 1 [Source:HGNC Symbol;Acc:HGNC:26035]	5	32667466	32676306	-1				1	5:32675668-32676542	island	CpG:
5	32676261	16	0	0	2	ENSBTAG00000032331	0	promoter	SLC48A1	solute carrier family 48 member 1 [Source:HGNC Symbol;Acc:HGNC:26035]	5	32667466	32676306	-1				1	5:32675668-32676542	island	CpG:
5	32676261	16	0	0	3	ENSBTAG00000032331	0	utr5	SLC48A1	solute carrier family 48 member 1 [Source:HGNC Symbol;Acc:HGNC:26035]	5	32667466	32676306	-1				1	5:32675668-32676542	island	CpG:
5	34699142	20	0	0														1	5:34698807-34699360	island	CpG:
5	38366895	17	0	0	1	ENSBTAG00000008596	0	utr5	PRICKLE1	prickle-like protein 1  [Source:RefSeq peptide;Acc:NP_001096004]	5	38273723	38388071	1				1	5:38365729-38367256	island	CpG:
5	38674492	11	0	0	1	ENSBTAG00000015025	0	promoter	YAF2	YY1 associated factor 2 [Source:HGNC Symbol;Acc:HGNC:17363]	5	38674059	38753871	1	1	5:38674455-38674542	Simple_repeat	1	5:38673554-38674664	island	CpG:
5	38674492	11	0	0	2	ENSBTAG00000015025	0	intron	YAF2	YY1 associated factor 2 [Source:HGNC Symbol;Acc:HGNC:17363]	5	38674059	38753871	1	1	5:38674455-38674542	Simple_repeat	1	5:38673554-38674664	island	CpG:
5	41964577	19	0	0	1	ENSBTAG00000044680	0	promoter	bta-mir-2428	bta-mir-2428 [Source:miRBase;Acc:MI0011478]	5	41964062	41964126	1				1	5:41963558-41964674	island	CpG:
5	42222564	22	16	72.7											1	5:42222490-42224718	LTR				
5	42837345	27	1	3.7	1	ENSBTAG00000015311	-251		PTPRR	protein tyrosine phosphatase, receptor type R [Source:HGNC Symbol;Acc:HGNC:9680]	5	42837597	43112731	1				1	5:42837265-42837790	island	CpG:
5	42954694	25	25	100	1	ENSBTAG00000015311	0	intron	PTPRR	protein tyrosine phosphatase, receptor type R [Source:HGNC Symbol;Acc:HGNC:9680]	5	42837597	43112731	1	1	5:42954408-42955412	LINE				
